CPU_Load,Memory_Usage,Disk_Usage,Status
100.0,100.0,96.565967,124.69600722445671
57.64037922,92.3650908,70.22507156,75.25082732416851
100.0,100.0,100.0,127.35028531198284
98.68456188,83.4655582,56.82073068,91.6126944573538
58.21925118,99.43361702,92.19329388,93.25201803675083
100.0,100.0,84.6569057,115.49109846219514
64.12253534,93.1813248,87.92781706,93.35317901204013
100.0,85.69820152,100.0,126.06933773532094
56.82527346,100.0,100.0,98.40216382086409
96.73660586,100.0,93.55217222,120.17847969582158
43.97361406,94.32995266,100.0,89.27744418273305
100.0,82.15303078,21.80613412,65.31317844800405
100.0,72.19899272,57.47590524,91.99199020357727
100.0,100.0,85.60152892,116.22122910270278
96.83508728,85.94079216,65.12085046,97.0097781698323
100.0,93.66129182,100.0,126.78255581322838
86.91390964,62.3700618,100.0,115.20587934916017
100.0,30.8408064,54.37498168,85.8909172704104
70.86908286,58.46324086,100.0,104.09810461239624
100.0,70.75331142,75.99491154,106.17646169968657
100.0,46.76209548,55.47233574,88.16509669100284
100.0,100.0,100.0,127.35028531198284
100.0,86.88964852,100.0,126.17605026867858
81.7294279,90.87194706,100.0,114.28253359948448
95.60131468,90.90764856,100.0,123.58666016795684
100.0,71.81600624,55.93564862,90.76717236662833
90.06526316,80.60445794,100.0,118.95199561526616
100.0,67.0973268,74.50273788,104.69566109906935
100.0,75.97055662,52.5716138,88.53910253279673
100.0,100.0,93.49863386,122.32516363016256
100.0,83.78134156,92.50248254,120.10257313423165
96.49907896,73.6049319,100.0,122.63887376045741
69.11632092,78.57564038,100.0,104.72427625684458
100.0,100.0,84.71204064,115.53371408735046
92.64576812,100.0,74.2986847,102.55396389789576
100.0,79.63734132,84.0675449,113.21177045273708
100.0,100.0,53.16301966,91.14842860229078
100.0,73.3810498,100.0,124.96614601651893
63.93837936,76.219852,85.36479378,89.7294963267523
100.0,100.0,79.1086506,111.20266793868674
100.0,100.0,35.7989173,77.72713754198101
100.0,81.94151912,90.14150464,118.11291035335626
100.0,56.96233314,57.90271122,90.95720384361347
90.3914049,95.29964126,99.84807522,120.36942320542991
64.6683542,92.7094629,79.82128672,87.41107491159144
86.06714816,100.0,90.26150652,110.48127519615389
100.0,100.0,85.51513528,116.1544525907841
100.0,91.66988984,99.06415988,125.88085302979431
100.0,100.0,84.2906981,115.20804445305617
100.0,11.573475014,100.0,119.43032034730726
85.81470736,100.0,72.48758232,96.57396079097802
100.0,100.0,92.2212795,121.33785404759479
100.0,100.0,100.0,127.35028531198284
58.59715956,100.0,74.57206536,79.93609690801321
100.0,43.6382481,87.19739622,112.40666003004878
70.76112946,100.0,98.65064202,106.70301976943881
40.23675134,78.20343214,100.0,85.32754413253758
85.70897214,100.0,82.83849816,104.50363304897587
89.52540446,100.0,100.0,120.32719822928118
64.6530408,100.0,100.0,103.65058524983584
76.09206996,68.38583146,73.47030928,87.98309618047352
100.0,100.0,100.0,127.35028531198284
93.81999726,88.66292212,91.78353004,115.84047644091862
100.0,82.31252308,100.0,125.76609778971974
80.98575232,100.0,55.16247908,79.94505866628867
70.00390896,84.87177754,76.53875696,87.7493362247493
97.90998708,79.89757708,90.92826586,117.13662966770335
100.0,100.0,34.67875486,76.8613268118681
100.0,100.0,95.64025134,123.98049086464954
100.0,100.0,54.38158756,92.09030017869458
98.11153506,100.0,100.0,126.08409286802629
100.0,100.0,79.69554502,111.65629811600226
66.85883024,65.71315764,40.94348316,56.41187998931902
100.0,69.16715814,100.0,124.58872674874354
94.52458324,100.0,100.0,123.67908592555153
100.0,100.0,100.0,127.35028531198284
100.0,76.63720002,58.96564268,93.54096792585649
78.76024304,24.21031192,57.9061959,73.78545146387128
79.79966912,100.0,87.86679062,104.4280524186861
43.90115382,100.0,100.0,89.73670104930824
85.25099056,95.71973462,84.45789498,105.06488354022397
68.8445662,100.0,56.59914592,72.9149906469406
92.5403641,78.63722074,62.37367556,91.35268865159873
30.34719422,100.0,82.12941212,66.83616782511815
100.0,97.28877296,59.0908793,95.48743569848432
100.0,24.92821664,63.48670444,92.40410623230254
100.0,35.30317192,78.49740204,104.93561058442447
59.03750866,100.0,100.0,99.88544022974182
99.10095024,23.26413236,89.98973726,112.13733368805285
74.02609656,56.42179826,64.05268618,78.24712853611254
100.0,41.06938808,85.05216148,110.51845569098154
92.38948362,70.04039986,100.0,119.56418172999236
100.0,55.42482636,62.60950932,94.45753677549713
90.27402142,86.71061022,77.1480798,101.97585834938387
76.07364118,85.97949914,96.26569622,107.16583654908271
97.4995447,80.99411824,100.0,123.97148978521312
90.3952614,86.68417172,83.9601475,107.32005351332697
100.0,89.98746554,100.0,126.45350776538851
100.0,100.0,100.0,127.35028531198284
63.4173402,86.33885298,100.0,101.59849592731557
98.18792876,97.13853348,77.33703908,108.36207053270329
86.12292668,77.55112786,90.29342002,108.53269679487798
97.84337212,66.47604124,62.77624962,94.13023096741514
100.0,75.910191,35.45697726,75.30522520870761
100.0,100.0,40.01510872,80.98597183359138
79.61956428,100.0,100.0,113.68545459862781
87.78231116,84.3195066,92.9171467,112.27947220649736
82.43279152,87.88383268,100.0,114.48649830308102
100.0,94.5516858,55.78871398,92.68993396741317
88.7423773,98.42336774,76.85709598,101.77305766695213
56.92795978,100.0,100.0,98.47101373156548
100.0,58.10087102,54.3745071,88.33211147387195
71.97916014,95.10066652,100.0,108.12384668405318
10.097114678,63.6457523,79.66650246,48.09898871807874
92.39451902,88.0100995,77.26202576,103.60208783681776
100.0,100.0,100.0,127.35028531198284
61.61632452,93.69750956,57.464258,68.17273197867516
62.83771604,91.36696726,89.8703885,93.83069764532124
75.74021386,74.89597154,87.76295152,99.37752247325855
100.0,86.08327824,62.24878106,96.92465716949029
100.0,100.0,91.83191416,121.03690065256214
100.0,100.0,57.10119666,94.19237632087686
19.87796993,44.73623834,80.30743708,53.45869127054027
74.16304054,100.0,83.99552302,97.6565312733615
82.5553415,57.3589112,100.0,111.83468702896735
100.0,70.47889778,73.40831324,104.15261602779816
94.69946254,100.0,94.97874512,119.9152457773151
82.45054348,49.15790922,100.0,111.02989449556597
100.0,100.0,87.53213592,117.71345933337457
100.0,76.59639424,100.0,125.25412991409036
100.0,85.93522708,58.3071564,93.86478436549064
72.80508354,100.0,75.60420518,90.26010977650976
68.27661324,100.0,91.53239702,99.53525446777827
100.0,100.0,94.2508814,122.9066007222981
87.29931066,79.3415504,100.0,116.984345656465
100.0,100.0,59.25689006,95.85858330113732
51.4335943,79.99232852,85.17340536,81.53514546017595
69.24666834,62.2527209,74.283217,83.4723471584783
77.48622736,100.0,100.0,112.25507851310857
87.29511866,100.0,46.89507536,77.78526021211755
100.0,100.0,77.05777962,109.61748168609185
84.004326,100.0,61.56283258,86.91602073764159
70.41533152,100.0,100.0,107.51413008723426
79.08869682,95.29546156,75.21367392,93.74997609881478
94.07760726,100.0,57.9722599,90.89475874464988
100.0,100.0,96.97169194,125.00960549733435
70.81644394,100.0,100.0,107.78307101625205
82.98676804,98.54339406,90.61258368,108.55681589520123
100.0,96.79314552,77.04946004,109.3238277164167
82.18295192,65.28947048,76.3499493,94.01539965659953
95.07466336,36.26674236,100.0,118.33960746359128
84.76221512,100.0,79.61858166,101.38006380960991
100.0,87.2692473,76.5698991,108.10014654564765
98.07117904,100.0,100.0,126.0570346544954
83.54815722,85.07665496,100.0,114.98291099883681
100.0,100.0,95.03644778,123.51379105178276
59.42568094,76.87902216,82.79042412,84.77301084964387
60.57006822,61.88131206,73.69994652,77.17069929447551
82.7417184,94.83029236,94.95554092,111.41676316623386
100.0,100.0,80.34114238,112.15530174410156
100.0,100.0,44.61001676,84.53752877109596
100.0,100.0,100.0,127.35028531198284
100.0,54.13035304,72.58884052,102.05495295609853
64.94068144,85.75760674,88.4517483,93.64179078471798
71.81446432,72.64137158,79.46720278,90.13136193886652
100.0,80.38174818,98.22791292,124.22346206841428
72.87927594,69.87158446,83.84881466,93.98392091080692
55.2544256,65.53889952,66.86639538,68.65234161358966
98.15932778,68.46321412,91.15382122,116.45402444354119
90.18618478,67.25020526,74.45302426,98.09088639583578
100.0,80.40129102,70.12483588,102.50341139577662
100.0,95.74551426,100.0,126.96923021557546
100.0,81.65934058,76.9155353,107.86484619743183
84.26671752,64.83277834,73.09498136,92.85576216956031
99.60300186,63.85369478,60.2445263,93.11831626926073
100.0,100.0,100.0,127.35028531198284
91.77368042,54.56243774,98.8107117,116.84576163153562
92.77314444,66.53025384,57.20866714,86.43219214125313
89.4892213,89.44612182,94.8931067,115.41038726653744
100.0,100.0,72.76487568,106.29935374154485
100.0,68.77536878,100.0,124.55363594306931
62.8092568,84.57650612,68.1324814,76.40147518399144
100.0,100.0,84.95512426,115.72160148563773
70.34222396,92.51113798,75.07107822,87.52597769995839
100.0,100.0,80.67897548,112.41642416038908
57.13773836,94.6771329,100.0,98.13492248586121
100.0,53.66062352,100.0,123.19987639039945
100.0,100.0,100.0,127.35028531198284
100.0,82.4688233,88.00669584,116.5100740304492
87.8142175,100.0,100.0,119.17986848380602
63.94021406,83.68693436,92.36044426,95.80668980900981
84.91452164,82.13829144,90.89831788,108.60087330739339
59.37223958,28.54851252,82.74792386,80.37558347843162
100.0,78.4313362,98.84813266,124.52816088864293
100.0,79.45593486,94.35218424,121.14486180625764
100.0,86.24340474,96.86077996,123.69176176304768
85.16729808,100.0,86.43034916,106.91670813246469
100.0,88.91590404,67.1299277,100.95116293708764
91.98401692,100.0,84.9042785,110.307683349478
100.0,51.6689843,77.32911778,105.49841689362125
85.12530962,78.92114922,84.13687096,103.22791238160139
94.87946628,69.92457914,88.24473534,112.13727661032704
80.78512202,59.9748383,90.392346,103.45599882525187
80.99433054,86.16485506,100.0,113.3680668911467
79.23733128,100.0,70.9395802,90.96740905598128
80.84453892,100.0,100.0,114.50678498202717
95.97033248,79.35982696,91.8877516,116.52956971124104
95.71433284,100.0,86.70835776,114.20324689303447
96.9301566,100.0,75.65498806,106.47492540163495
96.33839956,89.04169326,91.32155156,117.20588043444141
100.0,100.0,96.93556936,124.98168515627799
54.34073288,100.0,83.2849905,83.81672436993576
39.96481162,98.1164281,91.98756476,80.73565198459632
100.0,94.89951106,100.0,126.89345752514049
100.0,100.0,79.91118236,111.82297137348536
74.86578506,90.46583804,62.3065825,80.5096789010595
53.74545886,52.60873058,100.0,92.09256390046758
89.1628907,76.53550134,98.26237076,116.63945661064454
90.81304162,82.44170878,93.02634498,114.22775668410895
100.0,86.22158488,100.0,126.11621482197509
63.18163798,38.28439138,100.0,97.13643913740478
81.01847082,100.0,90.36943334,107.17961954754196
94.15984664,68.47528912,62.1105115,91.32496510165907
67.49144082,100.0,85.56420368,94.39579131925265
100.0,65.67732608,70.28288676,101.30681504476915
95.83260766,92.86014062,100.0,123.91661516397176
