CPU_Load,Memory_Usage,Disk_Usage,Network_IO,Server_Load,Power_Consumption,Temperature,Num_of_Running_Processes,Storage_Capacity,Server_Uptime,Status,Server_ID,Server_Dependency
32.57443208,38.02079339,41.88678637,56.9167415,59.65713916,44.05691255,53.51813512,48,69.24609452,18.34465539,29.04032212,Server_16,Server_4979
53.17537332,52.23079545,54.63730799,63.06563485,39.5634485,65.87493806,45.97685982,54,59.18357067,36.78797806,60.98935219,Server_17,Server_2388
62.4302829,47.68166519,25.91372718,32.63942412,41.93094445,50.8687222,46.00667784,42,57.10643926,23.03200202,38.75147772,Server_18,Server_1710
71.14306289,54.26184738,38.54314604,38.22821856,51.35327414,49.83722398,75.71243993,21,37.86928777,59.38443484,54.71625276,Server_19,Server_4255
61.32069508,31.15096231,42.80312691,53.02424375,48.63977526,70.65896881,34.07918564,47,57.41206229,54.30449744,56.67093875,Server_20,Server_4122
41.81413069,29.217467,27.60239269,36.19709996,62.42479382,36.97074835,67.98944321,73,49.55382291,26.50176802,20.37226829,Server_21,Server_788
53.37368651,63.26228078,56.04070649,55.85842252,52.07249669,66.32165485,32.3846719,30,45.54247824,71.1944782,63.04817626,Server_22,Server_2312
70.33360906,50.69420742,42.02046549,5.925118568,54.23255967,36.42734658,33.38816528,25,43.2938976,37.02702067,50.99680859,Server_23,Server_4413
31.92387811,60.78110368,40.92379766,63.17646287,37.86079648,52.01473758,61.05282662,58,38.06233699,67.87495533,32.52582219,Server_24,Server_2842
15.36838956,50.17610635,58.07448444,36.02161269,54.88159394,43.69028676,39.24048507,5,69.84649154,25.32376917,30.08944657,Server_25,Server_4864
28.78376399,54.31585454,62.51033749,66.15349959,42.71796177,37.26768496,44.41639282,32,47.08038377,45.254988,41.83413836,Server_26,Server_3272
44.01199516,47.06529869,67.20121626,69.55323164,16.22253933,50.27834125,42.4823156,46,57.21669208,89.90765534,59.20843029,Server_27,Server_3123
55.02643688,38.58279486,43.6919194,73.48330035,24.84680626,71.72213087,53.06572434,40,55.17669413,66.46918788,54.84764992,Server_28,Server_2211
56.92444573,61.4127704,53.72271829,53.61577496,63.19908062,58.61962899,24.3111998,57,87.99255377,44.72073635,61.05369105,Server_29,Server_4945
56.2111266,40.07744217,56.94833199,51.94182152,73.75633352,60.19988556,66.50973429,52,49.23187824,34.27070429,61.56273696,Server_30,Server_3622
50.41161288,16.01906033,37.32980633,48.5446227,62.71234583,50.52899576,72.47647968,56,53.21921313,37.9086134,37.25348088,Server_31,Server_954
31.43313089,12.18114152,40.95387698,52.41568354,68.59240994,51.93611473,53.25080529,34,37.3832467,46.69601693,27.59839808,Server_32,Server_1069
72.71833354,24.49222508,29.67871367,47.72013752,41.09321563,70.24528912,40.46506033,68,58.84486546,49.28464999,53.27301455,Server_33,Server_3315
61.28210161,47.71474312,57.97199213,56.50642186,57.69140802,54.56016322,27.81311669,58,44.05216717,30.16481464,64.71012689,Server_34,Server_4505
38.40172281,48.57477728,53.52429768,49.88322238,61.98129691,78.77224527,58.52140755,27,52.53293639,36.07057326,53.63179686,Server_35,Server_3844
34.28723352,19.63264496,42.27479132,46.25268002,53.9203398,69.59475842,43.21245776,48,46.97027179,49.95425972,36.57580052,Server_36,Server_2352
62.07082493,21.38485365,49.97465317,52.4627105,37.41830709,53.80695036,48.59583179,54,37.46511719,37.70342484,56.29925181,Server_37,Server_1770
29.23081319,37.53950396,18.58785964,63.24967144,90.4187489,38.88048592,37.76737174,37,58.0033077,35.69499502,7.556211053,Server_38,Server_1643
78.92679654,62.30990389,32.61898092,43.80462998,31.76156527,28.21824623,75.50625993,59,36.58767489,76.72945524,49.29082417,Server_39,Server_1059
28.98111476,50.98568349,31.06342016,45.94088485,45.75350919,72.09937373,67.04937822,44,48.92396398,70.72286938,27.96262093,Server_40,Server_2017
77.07937452,59.75375805,57.39692651,56.73192899,50.95723186,66.08738497,67.75322073,52,58.35807791,44.22124507,79.60428325,Server_41,Server_3513
46.5460455,30.16198879,33.32354014,93.85163448,42.82014597,53.27175216,59.22455813,57,75.78207681,58.4550834,35.45867268,Server_42,Server_2537
46.12443505,10.37922578,53.35117034,63.28596496,39.58535217,73.70771711,55.43601458,64,35.31073368,50.40861009,54.07038795,Server_43,Server_1120
52.32031197,40.94025666,48.78538036,55.33962785,62.13568513,42.91376525,20.74639405,52,35.84541164,59.9963035,47.29149741,Server_44,Server_3163
65.91449878,55.08011935,31.92442439,26.61567574,43.35744412,53.42213911,18.0155732,37,51.61966937,57.76402826,46.92188678,Server_45,Server_109
36.78581784,43.79279592,50.65196375,76.99724748,53.55156574,31.94845076,50.89821336,65,49.54374653,37.34863807,35.9128989,Server_46,Server_1742
52.94651933,37.73192221,48.15227966,32.23996335,46.16392742,77.06004215,56.94841196,67,68.74968668,40.33850844,57.02503942,Server_47,Server_2645
68.63989442,34.31829868,34.68369452,55.62744871,54.87284442,49.34560223,62.47192959,51,62.54202236,47.15815707,48.90668395,Server_48,Server_3212
26.01423411,34.69526384,68.85360288,52.44276856,54.8136857,49.47896509,63.74105915,68,65.55402981,49.13270149,46.59016447,Server_49,Server_3230
39.33569395,36.21607593,32.23234757,48.04018105,33.7028279,45.68192493,45.72991216,62,46.11679242,67.91446708,26.03216218,Server_50,Server_2624
59.81896072,67.56497386,64.49481019,73.43155514,56.78063589,42.15349359,45.48645233,49,62.29201748,43.45743444,67.19600335,Server_51,Server_1961
49.63704461,41.17268094,49.88903654,75.45560481,50.86869463,59.00865027,47.10913411,36,60.00408274,36.49057836,52.32381585,Server_52,Server_3093
56.77785514,78.42805993,29.06486117,33.61421767,29.62403741,42.26258464,38.33874427,75,31.5601303,46.90178599,37.2788232,Server_53,Server_2143
58.23019852,39.88144706,30.58103103,68.55574839,66.73861036,53.64186976,39.27815344,44,39.8432286,34.12186192,41.16285963,Server_54,Server_3700
47.99316024,40.71888925,52.54292549,63.35585517,54.09363078,56.8493768,40.67485199,45,41.31816128,69.16253657,52.0295142,Server_55,Server_2587
54.59992085,68.40825029,32.91021047,50.28530443,33.19062417,61.47351574,31.77585635,56,58.10500169,66.69720508,44.77087024,Server_56,Server_1794
38.69697756,59.14672014,21.25036095,47.8558442,68.66519981,60.04060757,51.07887172,62,62.17261744,55.89928586,23.95985721,Server_57,Server_1918
84.8767934,49.79802066,28.37405388,25.79012968,43.56367597,52.92084074,63.81894673,56,54.62619806,58.21083042,56.21950305,Server_58,Server_4233
57.47965643,57.70842897,34.94152375,49.87447339,52.4086494,47.74822802,51.88714025,36,47.18822048,49.12042878,42.93089231,Server_59,Server_3648
42.15397203,66.23228962,60.0678515,44.32033396,50.76610094,53.15767023,42.79297025,26,43.1992351,16.9733423,54.22043455,Server_60,Server_1487
43.95454328,56.21925141,48.69250468,55.59484549,42.02976722,49.54187117,32.54663315,25,37.48219083,64.3016181,45.04850862,Server_61,Server_487
61.35910005,49.10241719,37.58603194,50.97773671,45.37524442,62.81377241,56.08266986,75,57.36842812,56.82117021,51.66934077,Server_62,Server_747
33.22798873,48.55262728,19.11317309,64.5882041,61.69505574,50.17617996,45.82359289,45,51.91150075,38.81619596,15.16637927,Server_63,Server_457
33.1930879,40.23918606,31.92719451,46.55488667,37.9817658,45.38377965,48.28689113,33,64.43678808,42.65511004,21.95000571,Server_64,Server_2752
48.41003177,68.05163019,76.58163993,42.18191317,72.69656166,36.81999124,68.66855921,43,46.58849168,57.98796649,65.98506507,Server_65,Server_413
54.15837834,21.02734092,57.95712167,68.66272106,68.05982251,63.75763379,50.65845579,65,45.91282455,43.95484466,61.04678796,Server_66,Server_2652
42.55978349,36.44279807,55.10559627,55.94077566,26.34231057,33.56993696,55.60317182,50,59.44302102,62.27014407,42.17430833,Server_67,Server_2912
43.49373589,47.11360954,55.85064981,58.0753681,20.3948486,36.88376933,44.04927152,70,28.38174202,52.8231367,45.3675587,Server_68,Server_4741
60.25082246,41.91377655,35.54511727,63.46766892,47.83047758,53.91369138,72.68845481,51,52.15336695,51.41580087,46.35301253,Server_69,Server_487
39.98560168,70.5057813,50.92572224,43.81384513,61.21001128,53.027815,48.24266002,54,66.91272804,57.14569745,46.16283679,Server_70,Server_1259
54.96501775,31.52838264,47.62855521,58.82726899,42.50605813,71.1332227,37.61074514,53,51.4950882,44.95191204,56.50069837,Server_71,Server_2
52.64452982,53.97988572,28.57939228,40.51367442,38.29902622,36.22519171,61.35868837,70,60.32657888,40.73671937,30.41150185,Server_72,Server_3048
29.03200809,81.29622753,35.62734129,63.73455436,20.87438565,55.35299706,37.05312268,49,47.05796083,55.6441098,29.39408099,Server_73,Server_3560
55.25580002,53.32554427,46.60262771,33.79687711,39.51136196,65.99710232,28.00735553,31,46.9004096,55.91682572,55.19293651,Server_74,Server_2279
42.37350439,53.21059499,39.99429974,75.61918615,62.88499109,76.1054465,31.08613952,38,46.70918794,41.54738448,46.44637118,Server_75,Server_1337
48.11546932,68.42161394,42.50538977,42.61693078,43.57675966,59.93916306,62.3523917,62,45.68298235,21.43230151,47.01759223,Server_76,Server_602
37.29249941,53.35586726,22.42430791,52.88702499,58.41799527,70.39444808,41.33204017,35,51.98765486,25.17724233,26.87098894,Server_77,Server_1347
66.26995054,59.63103387,31.50016547,42.75059338,40.45608465,51.8360235,40.07177264,64,53.28926593,74.89656666,47.34402703,Server_78,Server_1760
58.28313642,24.71375467,44.70108115,61.27707202,49.53204478,46.44014514,28.06828195,67,32.69662008,71.19388197,48.02404518,Server_79,Server_1675
38.59768255,66.9226447,44.06162913,42.1670279,60.11216992,54.23787554,17.27733572,59,69.22749461,67.96393454,39.9803658,Server_80,Server_3497
55.59988855,49.37527155,52.63991234,55.77661135,52.03706092,62.37374251,50.82029184,51,67.00563231,60.74596762,59.48025515,Server_81,Server_2270
47.79376498,52.71949202,47.27401425,63.55337794,44.55342376,61.09135893,75.46975995,68,63.17657327,62.40270456,50.29765759,Server_82,Server_4468
41.97065514,23.63418061,65.68664978,45.63419859,50.6809392,47.2828519,28.90641238,66,52.25268833,68.06224815,52.83723241,Server_83,Server_3480
38.00537174,42.05559369,38.10474144,63.72872263,29.75899913,45.58042521,25.91349674,77,46.0344419,54.26331428,30.72291235,Server_84,Server_1475
40.06475968,42.06842645,47.41335769,51.73487007,57.61284359,53.53118789,37.62052392,62,78.02494185,41.54257622,41.49460181,Server_85,Server_4769
67.01839006,56.75663876,24.93603499,31.99818794,43.93596493,48.83845083,42.85615275,24,42.61837311,48.56007959,41.16612719,Server_86,Server_311
51.23809268,67.83591645,58.67394422,57.62986413,23.77774451,40.54265651,33.39743192,57,54.18017916,39.78498319,55.76139582,Server_87,Server_4885
49.83310137,46.29003542,41.68744583,60.35521827,41.11152677,34.88872703,44.82613683,65,51.08431452,16.25367009,38.23682165,Server_88,Server_2435
61.82467751,30.7947226,48.86941756,46.33642386,43.15274223,41.57481403,59.04904152,27,37.86117892,51.37153763,51.9744836,Server_89,Server_1327
41.61761161,60.92529831,51.05136715,62.32882916,46.06221305,66.76320332,49.03053169,80,41.47183081,40.66255323,51.52111874,Server_90,Server_259
62.63232237,33.70924658,71.55235097,40.54204958,32.04002028,76.69034561,43.5910132,58,66.36976766,52.10404407,81.24086755,Server_91,Server_2658
58.98836751,53.42001181,36.86174769,45.41976689,36.73742222,51.25310307,74.66480713,46,45.57017603,57.78991746,45.9291809,Server_92,Server_1917
47.80727856,41.82711932,57.16128889,56.45942345,47.2123477,74.11863158,32.21860048,51,56.79883898,53.66206572,60.83182637,Server_93,Server_2391
31.51864875,50.40199094,39.90320693,43.43140284,57.32028822,45.42039237,42.03486844,55,40.72698123,45.95584773,27.74962044,Server_94,Server_4129
29.86099977,61.05116088,34.08854534,63.90933381,43.28562951,42.1233842,30.69276356,24,68.08394736,26.19234818,22.86715261,Server_95,Server_3626
45.4107484,64.65115961,54.387922,71.39272274,40.9293154,50.55561082,34.38006976,48,39.75566661,24.29767247,52.07136068,Server_96,Server_474
52.86158093,21.66826648,41.635899,37.95453677,48.78376234,31.75121084,46.53011591,65,44.00402645,58.22684185,36.18755553,Server_97,Server_4489
34.26693883,47.2674215,45.77531674,41.54984234,36.71835878,54.78242765,44.98408235,52,63.78360646,60.7025311,36.72642497,Server_98,Server_2527
48.10897832,60.81529967,37.82570494,83.50768435,49.07949207,74.8504208,61.35836391,61,69.23129801,33.84738387,49.19130392,Server_99,Server_4065
50.02956997,53.28933125,58.47781194,72.73170866,38.29466943,65.90019135,24.63613738,50,56.09861818,68.00750284,62.29703234,Server_100,Server_1813
36.70294171,41.96875776,71.44967312,45.8074548,67.58170523,57.18568144,41.76356654,49,52.92406993,50.19376729,58.59821551,Server_101,Server_3983
50.11010439,45.06268891,50.41719388,34.35293958,65.79001231,47.30929574,46.31847118,77,56.672774,47.53281029,48.08728213,Server_102,Server_1259
53.6090361,51.60606551,62.38505632,47.03219247,67.64672018,64.66130207,55.93796958,13,65.05471243,56.02825611,66.26656957,Server_103,Server_2525
60.1405424,36.07615808,62.20128464,49.77428143,53.44733113,49.65823454,45.61867308,36,36.82037359,46.88568462,64.30100148,Server_104,Server_4915
61.71530731,57.40570042,25.1716219,49.36579135,47.2068778,72.77904658,13.72215678,28,66.25067511,41.22132525,46.27888169,Server_105,Server_1183
77.91174411,26.74685221,43.42662357,45.83550207,44.51905095,69.34489056,27.49067089,53,50.36571447,79.85519794,67.11877224,Server_106,Server_3873
51.35222768,71.98810705,60.25343866,25.50092726,43.9273894,52.03917747,54.27703404,50,53.50377534,69.36032886,59.92980207,Server_107,Server_1184
71.17568508,38.95687834,58.72330501,53.80905635,24.22133878,58.29015311,41.47562459,39,82.49127832,59.39052455,72.18924111,Server_108,Server_2074
54.0597748,36.61466101,61.51779259,80.75451793,46.03945425,59.62071489,58.25724057,37,85.7607218,54.60411467,64.23930699,Server_109,Server_4936
44.37018311,51.11081031,37.56747468,65.13829932,48.66651966,47.03430566,48.20050256,34,80.07461922,35.00229961,36.02404339,Server_110,Server_1317
37.59310137,48.24536457,41.87466918,43.70527203,40.27350144,80.5402036,28.49285894,55,64.50334068,59.42452503,44.40719194,Server_111,Server_4081
32.72830091,26.46006002,42.90820469,43.41255959,50.87611609,48.12680082,47.89250064,41,73.0868873,40.13339741,29.66963583,Server_112,Server_4256
52.86095835,48.39211677,50.68863515,47.31351334,35.74974582,60.06500873,61.6320314,70,53.57510802,39.99039674,54.91260194,Server_113,Server_3652
56.78270867,35.50189893,15.32567032,41.75820636,50.58085826,58.01275906,42.76581578,40,36.32877126,48.90708436,28.41098621,Server_114,Server_318
44.11393146,61.32533056,48.6435823,52.5389706,52.28430828,86.695892,33.62205067,48,52.28749967,83.76749136,57.44150035,Server_115,Server_2657
55.11060191,36.01161313,43.90634906,59.18702555,50.46718772,46.33686922,27.00568237,67,69.92748568,35.46231884,46.26221783,Server_116,Server_4319
53.2671709,53.1868847,44.2312428,62.04431413,54.07762503,47.53838252,23.81412306,33,55.10133889,81.1723903,47.26940176,Server_117,Server_2296
64.38776842,34.4482955,64.69935111,57.50385268,24.83304212,59.3346993,40.93369349,66,33.66744526,22.60990737,72.21136612,Server_118,Server_3494
58.35852003,48.3793152,42.03309116,85.3197417,68.73805704,73.85833968,38.0345493,45,61.78000015,65.44899214,57.97417616,Server_119,Server_2279
27.03837297,49.5404111,51.23618491,25.57780208,52.55090943,57.24933015,53.47185911,54,47.58295558,38.48515552,36.47714902,Server_120,Server_4960
57.81610497,44.93218685,48.63371048,39.59585064,60.34031399,28.95860757,41.01138741,21,49.87750138,30.42943319,46.13715996,Server_121,Server_800
46.03477664,48.68724018,41.12376653,49.90226374,36.43017459,25.39197101,63.85170693,77,34.33437406,48.97948641,31.97214071,Server_122,Server_47
79.72052203,56.60815266,51.75907901,53.63139804,42.08502467,49.16582409,63.38833615,65,61.04083977,62.86783979,71.19237942,Server_123,Server_1025
48.06891941,32.13434107,56.78349827,54.84831672,35.20911526,57.28843144,44.85478827,58,60.56801744,35.90547718,54.36582252,Server_124,Server_3676
21.19237607,41.46974214,61.46228023,22.47129148,32.19338029,45.06799894,48.56354062,39,41.39762025,70.06663323,35.5896714,Server_125,Server_4071
33.88583529,44.14369586,35.84579726,48.02656893,63.17543791,59.21391258,42.05992342,61,65.01303265,50.24616574,30.34605351,Server_126,Server_2245
44.14338096,50.92396891,28.15242557,39.70408468,49.35715636,46.77828284,22.17605923,52,72.07967519,75.52146977,27.55295678,Server_127,Server_4397
24.19956166,42.34838662,59.26763619,47.93739459,39.36434317,58.36759431,36.63932504,54,89.65136309,52.20739332,41.37826626,Server_128,Server_1395
53.41454047,47.2908615,49.5302515,76.64758791,52.1371463,60.45568616,43.4218898,31,26.32664883,73.76730162,55.55259919,Server_129,Server_2910
56.95898521,56.60145364,25.55708719,46.54196966,52.45365412,64.2548157,29.15294193,63,68.3679089,77.70451455,40.50283488,Server_130,Server_1079
57.62738865,33.85484267,44.85583219,60.78216785,70.99754727,58.42466132,30.58771936,66,50.4709264,29.3608972,52.45055736,Server_131,Server_1706
56.5387021,31.09145539,52.87909188,59.39628325,32.29781483,63.16615402,43.31349673,46,57.11581399,72.68593564,58.9838151,Server_132,Server_3921
59.60227793,33.36592159,42.81518999,30.90957735,42.30196031,59.73169812,46.40400133,46,80.92318905,40.27280813,51.39523689,Server_133,Server_2944
34.29150142,52.03407084,49.49001486,55.58702773,53.0035142,61.1377637,38.25186566,87,52.92046066,39.93856546,42.62673089,Server_134,Server_72
33.40665502,38.79689935,51.91276426,52.39799664,63.30662175,37.70658658,56.71583668,54,65.64447317,50.26210159,35.14698281,Server_135,Server_15
36.34641346,20.85739975,45.75626719,73.10432236,37.55307192,50.12510315,56.15659019,43,31.62297355,43.76928038,35.43027716,Server_136,Server_39
46.10029518,36.69377968,62.35905774,38.26209088,28.47439197,42.3550692,40.96520909,68,29.04505863,42.59017647,52.20177544,Server_137,Server_1006
48.64688512,45.71117367,44.86930129,88.45885207,37.129664,54.45925021,25.61012156,42,72.37385784,61.15553205,47.23512934,Server_138,Server_4280
39.33250753,36.10524616,30.92974671,66.10349106,54.29066698,54.4543065,36.77442548,35,78.83296681,50.52745135,28.67823968,Server_139,Server_4216
60.14173244,29.71394612,46.35912903,46.99969117,53.5722476,38.09699787,63.2603889,39,65.59906038,67.5452819,47.83574658,Server_140,Server_3354
49.37983613,45.49086555,20.96945499,73.98682047,61.91016785,44.20258625,61.63238362,48,52.30507494,52.32877144,25.56217982,Server_141,Server_1229
51.65479532,56.71061854,54.2780621,86.19728668,65.35192934,47.0441685,46.60934408,44,49.4142495,34.13319029,55.0105276,Server_142,Server_2980
78.57914769,38.3909336,57.50488017,32.29250589,66.87048104,64.02839569,56.64266699,41,37.82154039,56.11584769,77.20876851,Server_143,Server_3988
40.30512094,36.6266625,48.65800384,63.00946565,72.93234284,62.77166016,28.12730004,39,66.02263879,51.63272744,45.55768996,Server_144,Server_645
54.04169724,26.192198,38.20684664,64.88939893,36.12844524,62.86358297,59.01124988,38,59.95438222,65.63227316,45.76367384,Server_145,Server_4561
26.09799291,31.46128819,48.61279438,45.98492488,30.92474614,41.11737886,39.9749004,54,60.71897661,72.02881615,27.80950211,Server_146,Server_3635
37.26833865,72.27161815,59.23460652,62.48167078,36.44540314,53.6589148,54.83765446,46,50.56920237,52.939299,51.67939682,Server_147,Server_675
33.72065719,62.09217226,38.7566098,58.75156489,37.29903982,62.09739785,59.95981576,22,57.8166725,42.02475272,35.28645492,Server_148,Server_3973
47.08634969,51.71481662,37.27580041,57.58976275,55.16028449,72.04895171,32.80604383,49,55.92994274,20.23453452,45.3735344,Server_149,Server_2623
66.38505734,56.29513818,45.26723897,52.02424659,34.30042917,49.14382409,53.7322454,33,53.0237589,25.17316745,57.15978751,Server_150,Server_1122
46.60346062,34.5088789,45.68949902,55.10099127,58.15892572,58.3549587,59.38086916,41,20.33783783,60.65082266,45.42771147,Server_151,Server_1852
24.25209835,45.59683152,38.51547114,23.89863583,52.75552995,71.85803032,60.43724426,74,58.67649663,51.28185567,29.15889518,Server_152,Server_1082
55.57848793,24.4128443,59.45517441,66.40785168,12.68100446,53.14800781,42.56536895,65,55.538332,29.03256934,59.78274658,Server_153,Server_1511
73.36946424,35.12848625,30.15700311,58.04293318,95.42563804,73.73276542,51.86386892,60,70.49297315,70.66177688,56.7433197,Server_154,Server_3982
36.43505082,41.12289743,42.77937738,56.85482731,44.7889445,79.08998541,56.54230637,57,34.37975644,72.305651,43.69110861,Server_155,Server_3752
39.30848514,63.18134568,12.26082308,42.25454647,60.70307248,44.16194805,57.30801785,49,49.91992549,28.36880586,12.46172171,Server_156,Server_4272
52.54825463,59.00975435,69.75709197,55.71934005,44.30561893,62.35677166,44.47564291,38,56.80352701,60.21230797,71.363232,Server_157,Server_4431
57.94234105,54.37814204,48.99325492,43.37566357,36.3359655,51.45246603,52.25183682,51,30.9981228,59.22731146,54.57126155,Server_158,Server_3531
24.87397106,53.66924127,32.04446214,87.0200364,76.09453926,42.93653828,40.35382345,63,46.28825107,38.38145593,18.53461785,Server_159,Server_4037
41.60968866,16.51985857,47.53956863,63.16141427,65.34106684,54.97874203,62.59548925,47,61.14258997,55.84168669,41.2668764,Server_160,Server_2408
46.26545427,39.36715897,48.30814756,44.46243874,53.50337878,74.34481553,57.09609542,47,42.12266333,49.52688667,52.39138895,Server_161,Server_1742
47.37367921,56.25928486,21.49052406,38.4983254,76.47363662,56.21249565,43.53742837,57,39.85261399,65.97669975,28.07467758,Server_162,Server_2513
56.63155886,60.3678959,23.42508432,56.52049399,55.51693961,56.63558083,52.88622551,46,50.10664419,28.33067769,36.89141593,Server_163,Server_3832
40.7258652,35.74831076,32.83854021,61.81857475,61.49374112,29.30443562,42.69745269,72,47.91902294,61.16180418,22.76095268,Server_164,Server_3021
36.28556722,34.46042904,46.75112678,47.43051845,59.31390388,55.65900396,55.37286528,29,52.08404335,57.92504361,38.25501917,Server_165,Server_4549
41.22425778,47.68902152,54.78124311,69.21152459,50.03739221,33.00569408,62.85575172,47,38.87043629,49.15805824,42.3923216,Server_166,Server_3344
38.96717134,38.72516978,53.84060002,45.56053797,63.51399757,72.58246362,61.6877717,46,45.67904847,43.42280366,51.22022087,Server_167,Server_3486
58.65254241,63.32996463,26.29765062,69.78854384,20.56053946,55.38880414,54.80805909,41,71.40540722,56.8928253,40.74704133,Server_168,Server_1031
71.12113188,37.44886181,45.00676823,71.5670689,22.43405206,71.01386906,24.72837011,40,34.20526075,75.34326671,66.15572454,Server_169,Server_4273
67.29175263,35.64362022,49.76781852,41.69852062,58.57480361,52.19334138,72.45047408,66,56.36703963,57.72916144,60.0669964,Server_170,Server_1601
56.35770701,35.77332712,47.98907,45.68294634,48.53991624,57.81927988,40.51097634,68,45.74006823,57.60830474,53.30879789,Server_171,Server_814
43.15660817,54.07894893,34.2016766,49.50218801,38.25315856,38.95452317,35.06029018,30,40.03202266,59.07226973,29.57065108,Server_172,Server_692
30.78934031,70.22295764,35.76308196,52.82926261,41.56124728,43.6172101,62.47077888,55,51.33152942,49.23183384,25.58843458,Server_173,Server_1793
44.62941984,41.34255482,74.21755975,55.77521136,37.0500667,61.70422257,38.72574692,67,54.15178452,62.44831847,67.69697142,Server_174,Server_2618
71.26166159,17.88675576,29.51343313,82.7610492,46.74962747,60.98684891,36.9601656,60,54.9518267,53.68037594,49.98509246,Server_175,Server_655
66.29887528,20.05326529,45.54172983,27.31672166,51.20114285,45.25751626,52.0659024,64,36.89021017,25.28211758,51.93664854,Server_176,Server_4041
42.92669489,68.67473038,53.50912877,44.79972822,48.46036679,68.78578034,64.06016935,32,35.52475844,56.50858326,54.93055943,Server_177,Server_4451
42.97274108,19.89777412,35.08309525,42.23433693,30.80737772,48.77489979,38.59829833,64,33.05556271,47.33984949,29.93982899,Server_178,Server_2179
50.87825876,56.26405094,61.45413182,75.4674731,66.27580675,64.3886276,53.02740701,37,56.9180647,32.28848569,65.12783513,Server_179,Server_3607
61.08845158,18.76046422,36.72855724,47.12168984,42.48744409,45.01167365,56.44237601,16,55.13363727,25.78645962,42.27828076,Server_180,Server_2478
44.72271382,51.90692923,39.12148754,38.06961568,66.59570659,52.34897686,51.03574576,44,51.46666254,77.38941609,38.17850789,Server_181,Server_3687
51.24703722,42.94063965,32.7776282,69.82111289,48.51508998,60.00159895,33.26824366,38,53.34614813,42.84714135,40.50829268,Server_182,Server_1790
66.77953227,32.67376256,49.78156307,50.04084776,60.21796707,52.08059759,30.25048234,24,59.84036118,59.1382979,59.77320652,Server_183,Server_4612
30.03617587,60.4075843,43.68021276,84.0275185,37.54992322,42.12050607,32.90959329,40,67.71069732,37.57208356,31.04144499,Server_184,Server_2115
28.67662507,34.6996397,60.52821832,57.87888952,70.90176544,39.73581886,46.68240875,53,62.40640492,67.1166592,39.1153023,Server_185,Server_2604
52.24390533,47.68990612,42.99964144,51.98435685,30.27305265,46.10458494,47.5463043,52,57.31315328,51.92222525,44.23031289,Server_186,Server_1606
59.94021958,56.55153702,52.46839561,53.21216421,57.43606113,22.85701057,31.5359423,41,55.07646633,46.19005329,50.0924887,Server_187,Server_1278
48.26309039,20.55392524,30.33567496,44.96790117,35.84156385,66.32049682,42.5819234,58,73.53326015,48.76321976,35.73537036,Server_188,Server_3271
64.18559911,41.31601287,53.32420806,38.38206385,45.74972918,69.36905008,63.38705104,72,56.87332787,45.90469453,66.56044677,Server_189,Server_2157
